track_name,race_number,post_position,program_number,horse_name,speed_figure,sire,trainer_jockey,morning_line
laurel-park,6,2,2,Air One,90,Mor Spirit,Keith C. DickeyVictor R. Carrasco,6/1
laurel-park,6,3,3,Viscious Gossip,74,Volatile,Jose J. MaganaJorge Ruiz,8/1
laurel-park,6,4,4,Lost River,75,Long River,Annette M. EubanksXavier Perez,20/1MTO
laurel-park,6,5,5,Feelin So Lucky,103,Madefromlucky,Hugh I. McMahonYedsit Hazlewood,15/1MTO
laurel-park,6,6,6,Monster Summer,84,Summer Front,Joan A. ReynoldsDaniel Centeno,30/1
laurel-park,6,7,7,T C Neigh,70,Free Drop Billy,Alison P. DelgadoAlberto Delgado,30/1
laurel-park,6,8,8,Police Woman,67,Congrats,Joseph WooditMatilda Burnham,30/1
laurel-park,6,9,9,Diane Lee,79,The Factor,Milan MilosevicForest Boyce,9/2
laurel-park,6,10,10,Thunder in Paris,83,Volatile,Phillip Capuano,12/1MTO
laurel-park,6,11,11,Wise and Elegant,68,Hard Spun,Jane CibelliHoracio Karamanos,6/1
laurel-park,6,12,12,Youmakemecharlie,78,Mitole,Michael J. TrombettaMychel J. Sanchez,9/2
laurel-park,6,13,13,Ithinkiloveyou,93,Sky Mesa,Anthony FarriorJevian Toledo,3/1
laurel-park,6,14,14,Wudhooh,87,Speightstown,Andrew L. SimoffDaniel Centeno,15/1AE
laurel-park,6,15,15,Taprixie,93,Tapwrit,Teresa M. PompayJeiron Barbosa,8/1AE
laurel-park,6,16,16,Risadita,95,Tunwoo,Kelly J. BreenMychel J. Sanchez,3/1AE
laurel-park,7,1,1,Sugar Bee,90,Mendelssohn,Milan MilosevicJean Gregor Briceno,12/1
laurel-park,7,2,2,Mischief Maxey,94,Maximus Mischief,John C. ServisFrankie Pennington,6/1
laurel-park,7,3,3,True Spun,84,Hard Spun,Kathleen O'ConnellChristopher Elliott,20/1
laurel-park,7,4,4,Sally's Gold,100,Bolt d'Oro,Charles A. FrockHoracio Karamanos,10/1
laurel-park,7,5,5,Central Casting,98,World of Trouble,Jamie NessMychel J. Sanchez,5/2
laurel-park,7,6,6,Preparefortakeoff,92,Algorithms,Hassan ElamriJeiron Barbosa,20/1
laurel-park,7,7,7,My Flicker,120,Great Notion,Phillip CapuanoJohan Rosado,20/1MTO
laurel-park,7,8,8,Summer's Comin,86,Summer Front,Michael DiniDaniel Centeno,30/1
laurel-park,7,9,9,Kilo Road,112,Klimt,Hugh I. McMahon,10/1MTO
laurel-park,7,10,10,Shkhara Fire,92,Friesan Fire,Jose CorralesWeston Hamilton,12/1MTO
laurel-park,7,11,11,Mystic Seaport,92,Midshipman,Jamie NessJ.G. Torrealba,4/1
laurel-park,7,12,12,I'm a Cutie Pie,100,Mendelssohn,Annette M. EubanksCarlos Eduardo Lopez,15/1
laurel-park,7,13,13,Bay Street,97,Mosler,Katharine M. VossJevian Toledo,20/1
laurel-park,7,14,14,Dwelling Legacy,122,Blofeld,Gary CapuanoYedsit Hazlewood,6/1MTO
laurel-park,7,15,15,Simply Stated,84,Warrior's Reward,Michael StidhamAxel Concepcion,7/2
laurel-park,8,1,1,Mark of Greatness,75,Lord of Greatness,Willie J. KeeMatilda Burnham,12/1
laurel-park,8,2,2,Go Lang,24,Cloud Computing,Rodolfo Sanchez-SalomonAxel Concepcion,6/1
laurel-park,8,3,3,Vida,61,Blofeld,Irvin G. FloresXavier Perez,7/2
laurel-park,8,4,4,CountingmyblessingPractical Joke,,,Christopher T. ShawMartina Rojas,5/1
laurel-park,8,5,5,Prince of DarknessPreservationist,,,Annette M. EubanksCarlos Eduardo Lopez,4/1
laurel-park,8,6,6,Randy Said So,29,Paynter,"Gary L. Williams, Jr.Jeiron Barbosa",10/1
laurel-park,8,7,7,Mister Roscoe,96,Cloud Computing,Jose CorralesJean Gregor Briceno,3/1
laurel-park,8,8,8,Good Man DanBlofeld,,,Henry WaltersJevian Toledo,8/1
laurel-park,9,1,1,Jutland,94,Raging Bull (FR),Kelsey DannerAxel Concepcion,7/2
laurel-park,9,2,2,Majestic Blue,96,Blofeld,Lynn A. AshbyForest Boyce,12/1
laurel-park,9,3,3,Blue Forty Two,96,Audible,Jane CibelliHoracio Karamanos,15/1
laurel-park,9,4,4,Proton,75,Astern (AUS),H. Graham MotionJorge Ruiz,3/1
laurel-park,9,5,5,S S Quality,87,Essential Quality,Kenneth G. McPeekDaniel Centeno,8/1
laurel-park,9,6,6,Green Light Day,96,Unified,Kenneth G. McPeekChristopher Elliott,15/1
laurel-park,9,7,7,ParkesPaynter,,,Suzanne StettiniusJeiron Barbosa,12/1
laurel-park,9,8,8,Probably Dreaming,86,Improbable,Gary CapuanoCarlos Eduardo Lopez,3/1MTO
laurel-park,9,9,9,Blue Suede Hooves,93,Astern (AUS),James L. Lawrence IIVictor R. Carrasco,20/1
laurel-park,9,10,10,Kid Charlemagne,89,By My Standards,Jonathan ThomasJevian Toledo,5/1
laurel-park,9,11,11,Sunrise,87,Karakontie (JPN),Todd A. PletcherMychel J. Sanchez,9/2
laurel-park,10,1,1,Celebrity Warrior,101,(101)Saxon Warrior (JPN),Todd A. PletcherMychel J. Sanchez,9/2
laurel-park,10,2,2,Lovely Grey,78,Vekoma,Kelsey DannerAxel Concepcion,5/1
laurel-park,10,3,3,Ultimate Love,97,Curlin,Michael J. TrombettaJorge Ruiz,3/1
laurel-park,10,4,4,Spitfire,84,McKinzie,Kenneth G. McPeekChristopher Elliott,30/1
laurel-park,10,5,5,Sweet Little Lila,85,(85)Palace Pier (GB),Brittany T. RussellHoracio Karamanos,12/1
laurel-park,10,6,6,Oscar's Encore,90,Oscar Performance,Joe SharpFrankie Pennington,9/2
laurel-park,10,7,7,Autonome,73,Munnings,H. Graham MotionKevin Gomez,30/1
laurel-park,10,8,8,Amberia,,Coulsty (IRE),H. Graham MotionVictor R. Carrasco,7/2
laurel-park,10,9,9,She's Country,86,Combatant,George WeaverJevian Toledo,10/1
laurel-park,10,10,10,My Lady Jbella,88,Maxfield,Jane CibelliForest Boyce,30/1
laurel-park,10,11,11,Beach Ballad,80,Omaha Beach,Michael J. MakerJ.G. Torrealba,8/1
laurel-park,11,1,1,Furious George,65,Holy Boss,Damon R. DilodovicoJeiron Barbosa,12/1
laurel-park,11,2,2,Tom's Gold,30,Tom's d'Etat,"Michael E. Jones, Jr.Carlos Eduardo Lopez",30/1
laurel-park,11,3,3,Downtown Man,88,Instagrand,Gina PerriAlexander Crispin,20/1
laurel-park,11,4,4,Railroad Inn,88,Lord Nelson,Kenneth M. CoxYan Rodriguez,5/1
laurel-park,11,5,5,World On Fire,85,Friesan Fire,"Roy M. Peacock, Jr.Matilda Burnham",30/1
laurel-park,11,6,6,Jose Can't Say,94,Coal Front,Jose CorralesYedsit Hazlewood,12/1
laurel-park,11,7,7,Dats My Pharaoh,73,American Pharoah,Carlos A. MancillaAndres Chavez,10/1
laurel-park,11,8,8,Artist Mark,78,American Pharoah,Hamilton A. SmithJorge F. Hernandez,2/1
laurel-park,11,9,9,Edelweiss,78,Ghostzapper,A. Ferris Allen IIIJorge Ruiz,3/1
laurel-park,11,10,10,Northern Cardinal,71,Mor Spirit,Hugh I. McMahonXavier Perez,5/1
